LOCCODE,PREK_TYPE,BOROUGH,DISTRICT,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,AREA_NAME,SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,BUTTON_TYPE
R050,DOE,R,31,P.S. 050 Frank Hankinson,,(718) 987-0396,200 ADELAIDE AVENUE,10306,1,Oakwood - Oakwood Beach,36,949548,143884,jsantello@schools.nyc.gov,schools.nyc.gov/schoolportals/31/R050,2,3,3,31R050,apply
R052,DOE,R,31,P.S. 052 John C. Thompson,,(718) 351-5454,450 BUEL AVENUE,10305,1,OldTown-DonganHills-SouthBeach,54,959604,151523,jmccord@schools.nyc.gov,schools.nyc.gov/schoolportals/31/R052,2,3,3,31R052,apply
R053,DOE,R,31,P.S. 053 Bay Terrace,,(718) 987-8020,330 DURANT AVENUE,10308,1,Great Kills,84,946179,140518,aesposi@schools.nyc.gov,schools.nyc.gov/schoolportals/31/R053,3,3,1,31R053,apply
R054,DOE,R,31,P.S. 054 Charles W. Leng,,(718) 698-0600,1060 WILLOWBROOK ROAD,10314,1,New Springville - Bloomfield - Travis,72,946017,158979,kcatanz@schools.nyc.gov,ps54ladybugs.org,2,3,1,31R054,apply
R055,DOE,R,31,P.S. 055 Henry M. Boehm,,(718) 356-2211,54 OSBORNE STREET,10312,1,Annadale-Huguenot-Prince's By-Eltingvil,36,938779,134762,ldeforest@ps55.org,schools.nyc.gov/schoolportals/31/R055,5,9,3,31R055,apply
R056,DOE,R,31,P.S. 056 The Louis Desario School,,(718) 605-1189,250 KRAMER AVENUE,10309,1,Rossville - Woodrow,72,924769,136810,dscali@schools.nyc.gov,ps56r.org,2,7,3,31R056,apply
R057,DOE,R,31,P.S. 057 Hubert H. Humphrey,,(718) 447-1191,140 PALMA DRIVE,10304,1,Grymes Hill - Clifton - Fox Hills,84,961094,161971,klindpo@schools.nyc.gov,schools.nyc.gov/schoolportals/31/R057,2,3,3,31R057,apply
R058,DOE,R,31,Space Shuttle Columbia School,,(718) 761-2155,77 MARSH AVENUE,10314,1,TodtHll-EmersonHl-HrtlndVillg-LighthseHl,18,939621,151816,mlamort@schools.nyc.gov,schools.nyc.gov/schoolportals/31/R058,5,9,3,31R058,apply
R059,DOE,R,31,The Harbor View School,,(718) 390-2190,300 Richmond Terrace,10301,1,W New Brighton -New Brighton -St George,54,961097,175203,go to website for email links,schools.nyc.gov/schoolportals/31/R059,3,3,3,31R059,apply
R060,DOE,R,31,P.S. 060 Alice Austen,,(718) 761-3325,55 MERRILL AVENUE,10314,1,New Springville - Bloomfield - Travis,36,939247,161684,dbonanno@schools.nyc.gov,schools.nyc.gov/schoolportals/31/R060,2,3,3,31R060,apply
R062,DOE,R,31,P.S. 62,,(718) 935-3615,644 Bloomingdale Road,10309,1,Charleston-Richmond Valley-Tottenville,18,923599,136615,LSarnic@schools.nyc.gov,,5,9,3,31R062,apply
R065,DOE,R,31,P.S. 065 The Academy Of Innovative Learning,,(718) 981-5034,98 GRANT STREET,10301,1,Stapleton - Rosebank,36,962491,170181,nsantaliz@schools.nyc.gov,ps65r.org,2,3,3,31R065,apply
R069,DOE,R,31,P.S. 069 Daniel D. Tompkins,,(718) 698-6661,144 KEATING PLACE,10314,1,TodtHll-EmersonHl-HrtlndVillg-LighthseHl,18,940576,154792,mgoodman2@schools.nyc.gov,ps69.org,2,3,3,31R069,apply
R078,DOE,R,31,P.S. 078 ,,(718) 442-3094,100 TOMPKINS AVENUE,10304,1,Stapleton - Rosebank,36,962270,165980,lbrusch@schools.nyc.gov,schools.nyc.gov/schoolportals/31/R078,2,3,3,31R078,apply
R080,DOE,R,31,The Michael J. Petrides School,,(718) 815-0186,715 OCEAN TERRACE,10301,1,TodtHll-EmersonHl-HrtlndVillg-LighthseHl,36,955015,160989,jbuckhe@schools.nyc.gov,schools.nyc.gov/schoolportals/31/R080,2,3,3,31R080,apply
R861,DOE,R,31,Staten Island School of Civic Leadership,,(718) 697-5250,280 REGIS DRIVE,10314,1,MarinersHbr-Arlington-PtIvory-Granitvlle,18,938504,165375,dnilsen@schools.nyc.gov,schools.nyc.gov/schoolportals/31/R861,3,3,3,31R861,apply
RAAA,NYCEEC,R,31,Academy of Saint Dorothy,,(718) 351-0939,1305 Hylan Boulevard,10305,3,Old Town-Dongan Hills-South Beach,18,960125,156718,Srlisa@academyofstdorothy.org,academyofstdorothy.org,8,7,1,31RAAA,apply
RAAH,NYCEEC,R,31,Community Resources Preschool,,(718) 568-3105,3651 Richmond Road,10306,1,TodtHll-EmersonHl-HrtlndVillg-LighthseHl,26,944496,147906,j.smith@cr-si.org,cr-si.org,7,7,1,31RAAH,apply
RABA,NYCEEC,R,31,Our Lady Help of Christians,,(718) 984-1360,23 Summit Street,10307,1,Charleston - Richmond Vly - Tottenville,40,916683,124975,si305@adnyeducation.org,,5,9,3,31RABA,apply
RABC,NYCEEC,R,31,Our Lady of Mount Carmel St. Benedicta,,(718) 981-5131,285 Clove Road,10310,1,W New Brighton -New Brighton -St George,20,949450,169902,si306@adnyeducation.org,olmcsb.org,2,3,1,31RABC,apply
RABD,NYCEEC,R,31,Our Lady Queen of Peace School,,(718) 351-0370,22 Steele Avenue,10306,1,New Dorp - Midland Beach,20,951537,149149,Si307@adnyeducation.org,olqpsi.com,8,3,2,31RABD,apply
RABJ,NYCEEC,R,31,Sacred Heart School,,(718) 442-0347,301 North Burgher Avenue,10310,1,New Brighton - Silver Lake,54,952594,170134,info@sacredheartschoolsi.org,sacredheartschoolsi.org,7,3,1,31RABJ,apply
RABM,NYCEEC,R,31,Saint Charles School,,(718) 987-0200,200 Penn Ave,10306,1,Oakwood - Oakwood Beach,40,951491,144636,StCharlesSchoolSI@gmail.com,saintcharlesschoolsi.org,7,3,2,31RABM,apply
RABN,NYCEEC,R,31,Saint Christopher School,,(718) 351-0902,15 Lisbon Place,10306,1,New Dorp - Midland Beach,60,954083,151298,Catherine.Falabella@archny.org,stchristophersi.com,5,3,1,31RABN,apply
RABP,NYCEEC,R,31,Saint John's Ev Preschool,,(718) 761-1858,663 Manor Road,10314,1,Westerleigh,36,950541,161851,Tsokolprek@gmail.com,stjohnslutheransi.org,7,7,1,31RABP,apply
RABZ,NYCEEC,R,31,St. Patrick's,,(718) 979-8815,3560 Richmond Road,10306,1,Oakwood-Oakwood Beach,40,945580,147858,si325@adnyeducation.org,school.stpatrickssi.org/public/default.aspx,5,9,3,31RABZ,apply
RACC,NYCEEC,R,31,Saint Peter - Saint Paul School,,(718) 447-1796,129 Clinton Avenue,10301,1,W New Brighton -New Brighton -St George,60,957124,172947,Margaret.Annunziata@archny.org,stpeterstpaulschoolsi.org,2,3,1,31RACC,apply
RACH,NYCEEC,R,31,St. Teresa of the  Infant Jesus,,(718) 448-9650,1632 Victory Boulevard,10314,1,Westerleigh,40,951680,162699,catherine.dempsey@archny.org,saintteresaschool.com,5,9,3,31RACH,apply
RACL,NYCEEC,R,31,The Gingerbread Learning Center,,(718) 356-0008,80 Woodrow Road,10312,1,Arden Heights,28,934083,144461,dennisdino73@aol.com,gingerbreadlctr.com,5,9,3,31RACL,apply
RACN,NYCEEC,R,31,"United Cerebral Palsy of New York City, Inc.",,(718) 442-6006,281 Port Richmond Avenue,10302,1,Port Richmond,16,946604,170403,lvoluz@ucpnyc.org,ucpnyc.org,2,3,2,31RACN,apply
RACS,NYCEEC,R,31,Children's Aid Society Richmond Early Learning Center,,(917) 426-0300,159 Broadway,10310,1,W New Brighton -New Brighton -St George,96,951709,171544,gvignola@childrensaidsociety.org,childrensaidsociety.org,3,3,1,31RACS,apply
RACT,NYCEEC,R,31,Staten Island Mental Health Society III,,(718) 816-5168,10 Kingsley Place,10301,1,New Brighton - Silver Lake,68,959544,170967,CGThevenot@aol.com,simhs.org,3,3,1,31RACT,apply
RACX,NYCEEC,R,31,Jewish Community Center of Staten Island,,(718) 475-5286,485 Victory Boulevard,10301,1,Grymes Hill - Clifton - Fox Hills,54,959591,169066,dgallis@sijcc.com,sijcc.org,7,3,1,31RACX,apply
RADB,NYCEEC,R,31,Little Lamb Preschool,,(718) 448-7774,2 Gridley avenue,10303,3,MarinersHbr-Arlington-PtIvory-Granitvlle,16,939950,169336,llpresch@gmail.com,,1,3,2,31RADB,apply
RADK,NYCEEC,R,31,Bumblebees-R-Us,,(718) 494-4448,2734 Victory Boulevard,10314,5,New Springville - Bloomfield - Travis,36,941848,161075,info@bumblebeesrus.com,Bumblebeesrus.com,3,7,1,31RADK,apply
RADL,NYCEEC,R,31,Busy Beach Day Care Inc.,,(718) 667-2861,777 Seaview Avenue Building 11,10305,1,Old Town-Dongan Hills-South Beach,10,961326,151792,theresa.folino@omh.ny.gov,busybeachdaycare.org,5,3,1,31RADL,apply
RADM,NYCEEC,R,31,CAS SI Family Services Center,,(718) 273-5305,465 Villa Ave,10302,1,Port Richmond,30,944628,168585,jagius@childrensaidsociety.org,childrensaidsociety.org,2,3,2,31RADM,apply
RADN,NYCEEC,R,31,FOCH,,(917) 567-3545,195 Gordon Street,10304,1,Stapleton - Rosebank,54,961424,166260,jhamilton2525@yahoo.com,fochdaycare.org,3,7,2,31RADN,apply
RADP,NYCEEC,R,31,Castleton Hill Moravian Preschool,,(718) 442-5350,1657 Victory Blvd,10314,3,Westerleigh,36,951161,162865,mtobia@castletonhillpreschool.com,castletonhillpreschool.com,8,3,1,31RADP,apply
RADR,NYCEEC,R,31,CBI Academy Preschool,,(718) 987-6200,45 Twombly Avenue,10306,1,Oakwood - Oakwood Beach,15,947411,142999,teach0715@aol.com,cbiacademy.com,5,9,3,31RADR,apply
RADW,NYCEEC,R,31,Staten Island Pre-School,,(718) 667-9235,145 Ross Avenue,10306,1,New Dorp - Midland Beach,18,951485,147754,Casips@aol.com,,5,3,1,31RADW,apply
RAEG,NYCEEC,R,31,Islander's Kids,,(718) 979-5331,219 Jefferson Avenue,10306,1,Old Town-Dongan Hills-South Beach,36,956773,151287,elfridman@yahoo.com,siccnyc.org,3,4,1,31RAEG,apply
RAEH,NYCEEC,R,31,Jewish Community Center of Staten Island,,(718) 948-0122,3854 Hylan Boulevard,10308,3,Great Kills,18,944592,137914,yana_vep@yahoo.com,sijcc.org,3,7,1,31RAEH,apply
RAEL,NYCEEC,R,31,"Smiles Around Us II, Inc.",,(718) 390-0070,351 Sand Lane,10305,1,Grasmere - Arrochar - Ft Wadsworth,36,965623,154620,slonim2000@yahoo.com,,5,9,3,31RAEL,apply
RAEM,NYCEEC,R,31,Sisters of St. John the Baptist Inc.,,(718) 447-4150,57 Cleveland Place,10305,1,Grasmere - Arrochar - Ft Wadsworth,40,965357,158486,upksjva@sjva.org,sjva.org,5,9,3,31RAEM,apply
RAEW,NYCEEC,R,31,"4 Angels Day Care, Inc.",,(718) 876-6498,245 Simonson Avenue,10303,1,MarinersHbr-Arlington-PtIvory-Granitvlle,13,942018,169003,my4angelsdaycareinc@msn.com,4angelsdaycareinc.com,2,7,1,31RAEW,apply
RAEX,NYCEEC,R,31,Holy Rosary School,,(718) 447-6209,100 Jerome Avenue,10305,1,Grasmere - Arrochar - Ft Wadsworth,90,963114,156273,efracchiolla@holyrosaryschoolsi.org,holyrosaryschoolsi.org,2,3,1,31RAEX,apply
RAEY,NYCEEC,R,31,Saint Adalbert's School,,(718) 442-2020,355 Morningstar Road,10303,1,Port Richmond,40,943439,168670,Jbadillo.upk@aol.com,stadalbertschool.com,2,3,1,31RAEY,apply
RAFF,NYCEEC,R,31,Big Birds Playhouse Corp.,,(718) 982-0550,1859 Richmond Avenue,10314,1,New Springville - Bloomfield - Travis,72,939029,158816,dinamarie812@aol.com,bigbirdsplayhouse.com,7,7,1,31RAFF,apply
RAFG,NYCEEC,R,31,Friends Preschool,,(718) 984-5194,610 Bloomingdale Road,10309,1,Charleston - Richmond Vly - Tottenville,14,923662,136212,friendspreschool@verizon.net,,5,9,3,31RAFG,apply
RAFH,NYCEEC,R,31,"CASTLE DAY CARE II, INC.",,(718) 448-5439,211 Canal Street,10304,1,Stapleton-Rosebank,18,962076,167035,castledaycare2@verizon.net,,5,9,3,31RAFH,apply
RAFI,NYCEEC,R,31,"Castle Day Care, Inc.",,(718) 447-3140,1141 Castleton Avenue,10310,1,W New Brighton -New Brighton -St George,26,950820,170438,castledaycare@si.rr.com,castledaycaresiny.com,2,8,1,31RAFI,apply
RAFJ,NYCEEC,R,31,Child Study Center of New York,,(718) 442-8588,285 Clove Road,10310,2,W New Brighton -New Brighton -St George,65,949445,169948,Oledgister@cscofny.org,cscofny.org,2,3,2,31RAFJ,apply
RAFK,NYCEEC,R,31,Children's Harbor Montessori School,,(718) 442-6112,1000 Richmond Terrace,10301,3,W New Brighton -New Brighton -St George,27,955964,173843,childharborms@aol.com,childrensharbormontessori.com,8,7,1,31RAFK,apply
RAFL,NYCEEC,R,31,The Foresight School,,(718) 761-6060,2221 Richmond Avenue,10314,1,TodtHll-EmersonHl-HrtlndVillg-LighthseHl,88,939144,155283,werforesight@aol.com,,5,3,1,31RAFL,apply
RAFN,NYCEEC,R,31,"High Hopes of Staten Island, Inc.",,(718) 317-8143,1298 Woodrow Rad,10309,1,Rossville - Woodrow,20,926370,136598,admin@highhopeschildcare.com,highhopeschildcare.com,5,7,1,31RAFN,apply
RAFO,NYCEEC,R,31,Jewish Community Center of Staten Island,,(718) 475-5225,1466 Manor Road,10314,1,New Springville - Bloomfield - Travis,44,949163,155993,bhoward@sijcc.com,sijcc.org,7,3,1,31RAFO,apply
RAFP,NYCEEC,R,31,Jewish Community Center of Staten Island,,(718) 475-5224,1297 Arthur Kill Road,10312,1,Charleston - Richmond Vly - Tottenville,62,933255,145404,jhoward@sijcc.com,sijcc.org,7,3,1,31RAFP,apply
RAFQ,NYCEEC,R,31,"Kidsmart Learning Child Care Center, The",,(718) 226-8308,360 Seaview Avenue,10305,3,Old Town-Dongan Hills-South Beach,16,959179,152552,thekidsmartgroup@aol.com,,8,3,1,31RAFQ,apply
RAFR,NYCEEC,R,31,Mini World Preschool,,(718) 948-9535,7516 Amboy Road,10307,1,Charleston - Richmond Vly - Tottenville,18,915791,124835,miniworld2001@aol.com,miniworldpreschool.com,5,3,1,31RAFR,apply
RAFS,NYCEEC,R,31,Mission of the Immaculate Virgin,,(718) 317-2849,6581 Hylan Boulevard,10309,1,Annadale-Huguenot-Prince's Bay-Eltingvil,33,922449,124996,bmazzola@mountloretto.org,mountloretto.org,8,3,1,31RAFS,apply
RAFU,NYCEEC,R,31,Stepping Stones Preschool,,(718) 948-4878,5394 Amboy Road,10312,1,Annadale-Huguenot-Prince's Bay-Eltingvil,80,931566,133453,rnbow04456@aol.com,steppingStonePreschool.org,8,7,1,31RAFU,apply
RAFV,NYCEEC,R,31,Small World Pre-School,,(718) 356-7795,144 Bloomingdale Road,10309,1,Charleston - Richmond Vly - Tottenville,54,924006,131587,KdsRMyBiz@aol.com,smallworldpreschoolsi.com,7,7,1,31RAFV,apply
RAFW,NYCEEC,R,31,SOUTH SHORE TODDLER ACADEMY,,(718) 356-3563,11 Sampson Avenue,10308,1,Great Kills,18,942689,140611,sicsprek@aol.com,,5,9,3,31RAFW,apply
RAFX,NYCEEC,R,31,The Tanglewood Montessori,,(718) 967-2424,15 Tanglewood Drive,10308,1,Great Kills,53,942106,145983,tanglewoodschool123@gmail.com,,5,7,1,31RAFX,apply
RAFY,NYCEEC,R,31,Children's Playhouse,,(718) 761-0129,85 Monahan Avenue,10314,1,TodtHll-EmersonHl-HrtlndVillg-LighthseHl,60,942732,153780,childrenplay@aol.com,,5,7,1,31RAFY,apply
RAFZ,NYCEEC,R,31,College of Staten Island - the Children's Center,,(718) 982-3190,2800 Victory Boulevard,10314,1,New Springville - Bloomfield - Travis,20,941705,160839,childrenscenter@csi.cuny.edu,csi.cuny.edu,3,3,1,31RAFZ,apply
RAGA,NYCEEC,R,31,"Wonder Years Preschool, The",,(718) 987-7596,381 Seaver Avenue,10305,1,Old Town-Dongan Hills-South Beach,49,958599,151075,vfwonderyears@aol.com,wonderyearspreschoolsi.com,7,7,1,31RAGA,apply
RAGC,NYCEEC,R,31,Yeled V'Yalda Silver Lake I Head Start,,(718) 815-4488,10 Gregg Place,10301,1,New Brighton - Silver Lake,36,956626,169491,cdeflorio@yeled.org,yeled.org,3,3,1,31RAGC,apply
RAGD,NYCEEC,R,31,Yeled V' Yalda / Silver Lake Head Start II,,(718) 720-0090,20 Park Hill Circle,10304,1,Grymes Hill - Clifton - Fox Hills,40,962609,163785,dvazquez@yeled.org,yeled.org,3,3,1,31RAGD,apply
RAGF,NYCEEC,R,31,SI YMCA Nursery - North,,(718) 981-4933,651 Broadway,10310,1,W New Brighton -New Brighton -St George,36,952576,167108,asicuranza@YMCAnyc.org,ymcanyc.org,5,3,1,31RAGF,apply
RAGG,NYCEEC,R,31,SI YMCA Nursery - South,,(718) 227-3200,3939 Richmond Avenue,10312,1,Great Kills,72,938945,136981,bschiuma@YMCAnyc.org,ymcanyc.org,5,3,1,31RAGG,apply
RAGH,NYCEEC,R,31,Richmond Hill Children's Center,,(718) 494-7422,"501 Richmond Hill Road,",10314,1,TodtHll-EmersonHl-HrtlndVillg-LighthseHl,51,941737,151066,rhcc@verizon.net,rhccny.com,5,7,1,31RAGH,apply
RAGJ,NYCEEC,R,31,Staten Island Mental Health Society Head Start,,(718) 494-0400,166 Lockman Avenue,10303,1,MarinersHbr-Arlington-PtIvory-Granitvlle,38,939248,169988,Lferrigno@sinhs.org,simhs.org,3,3,2,31RAGJ,apply
RAGK,NYCEEC,R,31,Staten Island Head Start,,(718) 420-6138,16 Osgood Avenue,10304,1,Stapleton - Rosebank,72,960552,164739,amelendez@simhs.org,simhs.org,3,7,1,31RAGK,apply
RAGM,NYCEEC,R,31,Staten Island Head Start,,(718) 987-7755,44 Dongan Hills Avenue,10306,1,Old Town-Dongan Hills-South Beach,57,956236,153374,lchernoff@simhs.org,SIMHS.ORG,3,7,1,31RAGM,apply
RAGR,NYCEEC,R,31,Rabbi Jacob Joseph School,,(718) 982-8745,400 Caswell Avenue,10314,3,Port Richmond,40,942445,163281,leahleeder@gmail.com,,8,3,1,31RAGR,apply
RAHA,NYCEEC,R,31,Lemon Tree,,(718) 370-2292,341 Elvin Street,10314,1,New Springville - Bloomfield - Travis,40,950549,158918,Lemontreedaycare@aol.com,Lemontreedaycare,5,3,1,31RAHA,apply
RAHD,NYCEEC,R,31,J & J Academy,,(718) 698-0280,55 Wyona Avenue,10314,1,Port Richmond,36,942848,161708,info@jjacademy.org,jjacademy.org,7,7,1,31RAHD,apply
RAHW,NYCEEC,R,31,Staten Island Children's Academy,,(718) 227-2500,50 Osage Lane,10312,1,Annadale-Huguenot-Prince's Bay-Eltingvil,60,939629,133423,info@sichildren'sacademy.com,sichildrensacademy.com,3,3,1,31RAHW,apply
RAHX,NYCEEC,R,31,Salvation Army-Port Richmond,,(718) 442-2145,1295 Forest Ave,10302,1,Westerleigh,18,947313,167574,madeline.morales@use.salvationarmy.org,salvationarmy.org,3,7,2,31RAHX,apply
RAHZ,NYCEEC,R,31,"Hylan Day Care, Inc.",,(718) 351-2705,2346 Hylan Boulevard,10306,1,New Dorp - Midland Beach,37,954712,148235,hylandaycare1@yahoo.com,hylandaycare.com,5,3,1,31RAHZ,apply
RAIM,NYCEEC,R,31,Prodigy Preschool/ Staten Island Skating Pavilion,,(718) 948-4800,3080 Arthur Kill Road,10309,1,Charleston - Richmond Vly - Tottenville,18,919601,137585,caryl.stingo@gmail.com,pavilionprodigypreschool.com,5,9,3,31RAIM,apply
RAIT,NYCEEC,R,31,Ivy League Early Learning Academy,,(718) 982-0202,1779 Richmond Avenue,10314,1,New Springville - Bloomfield - Travis,36,939290,159658,statenisland@ivyleagueearlylearning.com,ivyleagueearlylearning.com,5,9,3,31RAIT,apply
X001,DOE,X,7,P.S. 001 Courtlandt School,,(718) 292-9191,335 EAST 152 STREET,10451,1,Melrose South - Mott Haven North,36,1006649,237683,dgalarza@schools.nyc.gov,ps1x.org,2,3,3,07X001,apply
X003,DOE,X,10,P.S. 3 Raul Julia Micro Society,,(718) 584-1899,2100 LAFONTAINE AVENUE,10457,1,East Tremont,36,1014171,249042,mortiz21@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X003,2,3,3,10X003,apply
X004,DOE,X,9,P.S./M.S. 004 Crotona Park West,,(718) 583-6655,1701 FULTON AVENUE,10457,1,Claremont - Bathgate,36,1012480,245915,vresto@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X004,3,3,3,09X004,apply
X005,DOE,X,7,PS 5 Port Morris,,(718) 292-2683,564 JACKSON AVENUE,10455,1,Melrose South - Mott Haven North,36,1009538,235709,mpadill@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X005,2,3,3,07X005,apply
X006,DOE,X,12,P.S. 006 West Farms,,(718) 542-7676,1000 EAST TREMONT AVENUE,10460,1,East Tremont,72,1016803,245588,jyoung6@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X006,2,3,3,12X006,apply
X009,DOE,X,10,P.S. 9 Ryer Avenue Elementary School,,(718) 584-3291,230 EAST 183 STREET,10458,1,Fordham South,72,1012258,251425,jbailey5@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X009,3,1,3,10X009,apply
X016,DOE,X,11,P.S. 016 Wakefield,,(718) 324-1262,4550 CARPENTER AVENUE,10470,1,Woodlawn - Wakefield,54,1024477,268049,ywillia5@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X016,2,7,3,11X016,apply
X018,DOE,X,7,P.S. 018 John Peter Zenger,,(718) 292-2868,502 MORRIS AVENUE,10451,1,Mott Haven - Port Morris,36,1005598,236750,lsewell3@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X018,2,3,3,07X018,apply
X020,DOE,X,10,P.S. 20 P.O.George J. Werdan III,,(718) 515-9370,3050 WEBSTER AVENUE,10467,1,Norwood,18,1017702,256118,jriley3@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X020,2,7,3,10X020,info
X023,DOE,X,10,P.S. 023 The New Children's School,,(718) 584-3992,2151 WASHINGTON AVENUE,10457,1,Claremont - Bathgate,48,1013356,250167,storres3@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X023,2,3,3,10X023,info
X025,DOE,X,7,P.S. 025 Bilingual School,,(718) 292-2995,811 EAST 149 STREET,10455,1,Melrose South - Mott Haven North,36,1010315,235403,ctoledo@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X025,2,3,3,07X025,info
X028,DOE,X,9,P.S. 028 Mount Hope,,(718) 583-6444,1861 ANTHONY AVENUE,10457,1,Mount Hope,54,1010903,248358,sbeckle@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X028,3,3,3,09X028,info
X029,DOE,X,7,P.S./M.S. 029 Melrose School,,(718) 292-3785,758 COURTLANDT AVENUE,10451,1,Melrose South - Mott Haven North,28,1007217,238546,inquiries@psms29.com,schools.nyc.gov/schoolportals/07/X029,2,3,3,07X029,info
X030,DOE,X,7,P.S. 030 Wilton,,(718) 292-8817,510 EAST 141 STREET,10454,1,Mott Haven - Port Morris,54,1007030,234117,dmichau@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X030,3,3,3,07X030,info
X031,DOE,X,7,P.S./M.S. 031 The William Lloyd Garrison,,(718) 292-4397,250 EAST 156 STREET,10451,1,East Concourse - Concourse Village,54,1005923,239014,jhunnew@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X031,2,1,3,07X031,info
X032,DOE,X,10,P.S. 032 Belmont,,(718) 584-3645,690 EAST 183 STREET,10458,1,Belmont,18,1015772,249682,ARosami@schools.nyc.gov,,5,9,3,10X032,info
X033,DOE,X,10,P.S. 033 Timothy Dwight,,(718) 584-3926,2424 JEROME AVENUE,10468,1,Fordham South,36,1011575,253227,jraxach@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X033,3,7,3,10X033,info
X036,DOE,X,8,P.S. 036 Unionport,,(718) 822-5345,1070 CASTLE HILL AVENUE,10472,1,Westchester - Unionport,54,1025718,241505,emaresca@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X036,2,7,3,08X036,info
X042,DOE,X,9,P.S. 042 Claremont,,(718) 583-7366,1537 WASHINGTON AVENUE,10457,1,Claremont - Bathgate,28,1011063,244800,osolis@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X042,3,3,3,09X042,info
X043,DOE,X,7,P.S. 043 Jonas Bronck,,(718) 292-4502,165 BROWN PLACE,10454,1,Mott Haven - Port Morris,72,1006012,233079,gdelucc@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X043,2,3,3,07X043,info
X044,DOE,X,12,P.S. 044 David C. Farragut,,(718) 583-2360,1825 PROSPECT AVENUE,10457,1,East Tremont,36,1014390,246221,mharrow2@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X044,2,2,3,12X044,info
X048,DOE,X,8,P.S. 048 Joseph R. Drake,,(718) 589-4312,1290 SPOFFORD AVENUE,10474,1,Hunts Point,108,1015563,235913,rcardon2@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X048,3,3,3,08X048,info
X049,DOE,X,7,P.S. 049 Willis Avenue,,(718) 292-4623,383 EAST 139 STREET,10454,1,Mott Haven - Port Morris,72,1005573,234479,fhernandez2@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X049,2,3,3,07X049,info
X051,DOE,X,10,P.S. 051 Bronx New School,,(718) 733-0347,695 EAST 182ND STREET,10457,1,Belmont,36,1015560,249327,psmith2@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X051,2,1,3,10X051,info
X053,DOE,X,9,P.S. 053 Basheer Quisim,,(718) 681-7276,360 EAST 168 STREET,10456,1,East Concourse - Concourse Village,72,1008689,242660,cwolfe@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X053,2,3,3,09X053,info
X054,DOE,X,10,P.S. / I.S. 54,,(718) 584-4203,2703 WEBSTER AVENUE,10458,1,Bedford Pk - Fordham North,36,1015291,254403,mferrei@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X054,3,3,3,10X054,info
X055,DOE,X,9,P.S. 055 Benjamin Franklin,,(718) 681-6227,450 SAINT PAUL'S PLACE,10456,1,Claremont - Bathgate,72,1010528,243936,mfalu@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X055,2,3,3,09X055,info
X057,DOE,X,12,P.S. 057 Crescent,,(718) 367-9446,2111 CROTONA AVENUE,10457,1,East Tremont,36,1014956,248449,bromano@schools.nyc.gov,ps57crescent.com,3,3,3,12X057,info
X058,DOE,X,9,P.S. 058,,(718) 583-6866,459 EAST 176 STREET,10457,1,Claremont - Bathgate,36,1012243,247576,vgunn@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X058,2,7,3,09X058,info
X059,DOE,X,10,P.S. 059 The Community School of Technology,,(718) 584-4730,2185 BATHGATE AVENUE,10457,1,Claremont - Bathgate,64,1013708,250098,sbasu@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X059,2,3,3,10X059,info
X061,DOE,X,12,P.S. 061 Francisco Oller,,(718) 542-7230,1550 CROTONA PARK EAST,10460,1,Crotona Park East,36,1013990,244011,pquigle@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X061,2,3,3,12X061,info
X062,DOE,X,8,P.S. 062 Inocensio Casanova,,(718) 585-1617,660 FOX STREET,10455,1,Longwood,54,1011862,235824,lmanfre2@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X062,2,3,3,08X062,info
