LOCCODE,PREK_TYPE,BOROUGH,DISTRICT,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,AREA_NAME,SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,BUTTON_TYPE
RAFP,NYCEEC,R,31,Jewish Community Center of Staten Island,Full-Day Pre-K Program that MAY Have Available Seats,(718) 475-5224,1297 Arthur Kill Road,10312,1,Charleston - Richmond Vly - Tottenville,62,933255,145404,jhoward@sijcc.com,sijcc.org,7,3,1,31RAFP,info
RAFR,NYCEEC,R,31,Mini World Preschool,Full-Day Pre-K Program that MAY Have Available Seats,(718) 948-9535,7516 Amboy Road,10307,1,Charleston - Richmond Vly - Tottenville,18,915791,124835,miniworld2001@aol.com,miniworldpreschool.com,5,3,1,31RAFR,info
RAFS,NYCEEC,R,31,Mission of the Immaculate Virgin, ,(718) 317-2849,6581 Hylan Boulevard,10309,1,Annadale-Huguenot-Prince's Bay-Eltingvil,33,922449,124996,bmazzola@mountloretto.org,mountloretto.org,8,3,1,31RAFS,info
RAFU,NYCEEC,R,31,Stepping Stones Preschool, ,(718) 948-4878,5394 Amboy Road,10312,1,Annadale-Huguenot-Prince's Bay-Eltingvil,80,931566,133453,rnbow04456@aol.com,steppingStonePreschool.org,8,7,1,31RAFU,info
RAFV,NYCEEC,R,31,Small World Pre-School,Full-Day Pre-K Program that MAY Have Available Seats,(718) 356-7795,144 Bloomingdale Road,10309,1,Charleston - Richmond Vly - Tottenville,54,924006,131587,KdsRMyBiz@aol.com,smallworldpreschoolsi.com,7,7,1,31RAFV,info
RAFW,NYCEEC,R,31,SOUTH SHORE TODDLER ACADEMY, ,(718) 356-3563,11 Sampson Avenue,10308,1,Great Kills,18,942688,140612,sicsprek@aol.com,,5,9,3,31RAFW,info
RAFX,NYCEEC,R,31,The Tanglewood Montessori, ,(718) 967-2424,15 Tanglewood Drive,10308,1,Great Kills,53,942106,145983,tanglewoodschool123@gmail.com,,5,7,1,31RAFX,info
RAFY,NYCEEC,R,31,Children's Playhouse,Full-Day Pre-K Program that MAY Have Available Seats,(718) 761-0129,85 Monahan Avenue,10314,1,TodtHll-EmersonHl-HrtlndVillg-LighthseHl,60,942732,153780,childrenplay@aol.com,,5,7,1,31RAFY,info
RAFZ,NYCEEC,R,31,College of Staten Island - the Children's Center, ,(718) 982-3190,2800 Victory Boulevard,10314,1,New Springville - Bloomfield - Travis,20,941705,160839,childrenscenter@csi.cuny.edu,csi.cuny.edu,3,3,1,31RAFZ,info
RAGA,NYCEEC,R,31,"Wonder Years Preschool, The", ,(718) 987-7596,381 Seaver Avenue,10305,1,Old Town-Dongan Hills-South Beach,49,958599,151075,vfwonderyears@aol.com,wonderyearspreschoolsi.com,7,7,1,31RAGA,info
RAGC,NYCEEC,R,31,Yeled V'Yalda Silver Lake I Head Start,Full-Day Pre-K Program that MAY Have Available Seats,(718) 815-4488,10 Gregg Place,10301,1,New Brighton - Silver Lake,36,956626,169491,cdeflorio@yeled.org,yeled.org,3,3,1,31RAGC,info
RAGD,NYCEEC,R,31,Yeled V' Yalda / Silver Lake Head Start II, ,(718) 720-0090,20 Park Hill Circle,10304,1,Grymes Hill - Clifton - Fox Hills,40,962609,163785,dvazquez@yeled.org,yeled.org,3,3,1,31RAGD,info
RAGF,NYCEEC,R,31,SI YMCA Nursery - North, ,(718) 981-4933,651 Broadway,10310,1,W New Brighton -New Brighton -St George,36,952576,167108,asicuranza@YMCAnyc.org,ymcanyc.org,5,3,1,31RAGF,info
RAGG,NYCEEC,R,31,SI YMCA Nursery - South,Full-Day Pre-K Program that MAY Have Available Seats,(718) 227-3200,3939 Richmond Avenue,10312,1,Great Kills,72,938945,136981,bschiuma@YMCAnyc.org,ymcanyc.org,5,3,1,31RAGG,info
RAGH,NYCEEC,R,31,Richmond Hill Children's Center,Full-Day Pre-K Program that MAY Have Available Seats,(718) 494-7422,"501 Richmond Hill Road,",10314,1,TodtHll-EmersonHl-HrtlndVillg-LighthseHl,51,941737,151066,rhcc@verizon.net,rhccny.com,5,7,1,31RAGH,info
RAGJ,NYCEEC,R,31,Staten Island Mental Health Society Head Start, ,(718) 494-0400,166 Lockman Avenue,10303,1,MarinersHbr-Arlington-PtIvory-Granitvlle,38,939248,169988,Lferrigno@sinhs.org,simhs.org,3,3,2,31RAGJ,info
RAGK,NYCEEC,R,31,Staten Island Head Start, ,(718) 420-6138,16 Osgood Avenue,10304,1,Stapleton - Rosebank,72,960552,164739,amelendez@simhs.org,simhs.org,3,7,1,31RAGK,info
RAGM,NYCEEC,R,31,Staten Island Head Start, ,(718) 987-7755,44 Dongan Hills Avenue,10306,1,Old Town-Dongan Hills-South Beach,57,956236,153374,lchernoff@simhs.org,SIMHS.ORG,3,7,1,31RAGM,info
RAGR,NYCEEC,R,31,Rabbi Jacob Joseph School, ,(718) 982-8745,400 Caswell Avenue,10314,3,Port Richmond,40,942445,163281,leahleeder@gmail.com,,8,3,1,31RAGR,info
RAHA,NYCEEC,R,31,Lemon Tree, ,(718) 370-2292,341 Elvin Street,10314,1,New Springville - Bloomfield - Travis,40,950549,158918,Lemontreedaycare@aol.com,Lemontreedaycare,5,3,1,31RAHA,info
RAHC,NYCEEC,R,31,CBI Academy Preschool,Full-Day Pre-K Program that MAY Have Available Seats,(718) 987-6200,45 Twombly Avenue,10306,1,Oakwood - Oakwood Beach,15,947411,142999,teach0715@aol.com,cbiacademy.com,5,9,3,31RADR,info
RAHD,NYCEEC,R,31,J & J Academy, ,(718) 698-0280,55 Wyona Avenue,10314,1,Port Richmond,36,942848,161708,info@jjacademy.org,jjacademy.org,7,7,1,31RAHD,info
RAHW,NYCEEC,R,31,Staten Island Children's Academy, ,(718) 227-2500,50 Osage Lane,10312,1,Annadale-Huguenot-Prince's Bay-Eltingvil,60,939629,133423,info@sichildren'sacademy.com,sichildrensacademy.com,3,3,1,31RAHW,info
RAHZ,NYCEEC,R,31,"Hylan Day Care, Inc.", ,(718) 351-2705,2346 Hylan Boulevard,10306,1,New Dorp - Midland Beach,37,954712,148235,hylandaycare1@yahoo.com,hylandaycare.com,5,3,1,31RAHZ,info
RAIJ,NYCEEC,R,31,Hugs & Kiddies,Full-Day Pre-K Program that MAY Have Available Seats,(718) 273-6141,140 Harvest Avenue,10310,1,New Brighton - Silver Lake,16,953757,167799,hugsandkiddies@gmail.com,hugsnkiddies.com,5,9,3,31RAIJ,apply
RAIM,NYCEEC,R,31,Prodigy Preschool/ Staten Island Skating Pavilion, ,(718) 948-4800,3080 Arthur Kill Road,10309,1,Charleston - Richmond Vly - Tottenville,18,919601,137585,caryl.stingo@gmail.com,pavilionprodigypreschool.com,5,9,3,31RAIM,info
RAIT,NYCEEC,R,31,Ivy League Early Learning Academy, ,(718) 982-0202,1779 Richmond Avenue,10314,1,New Springville - Bloomfield - Travis,36,939290,159658,statenisland@ivyleagueearlylearning.com,ivyleagueearlylearning.com,5,9,3,31RAIT,info
RAIX,NYCEEC,R,31,Blessed Sacrament Early Childhood Academy,Full-Day Pre-K Program that MAY Have Available Seats,(718) 442-3090,840 Delafield Avenue,10310,1,W New Brighton -New Brighton -St George,72,949099,168060,JOSEPH.COCOZELLO@ARCHNY.ORG,,5,9,3,31RAIX,apply
RAIY,NYCEEC,R,31,The Playgroup Experience, ,(718) 967-0494,90 Boulder Street,10312,1,Arden Heights,15,929488,138303,lorallie@optonline.net,,5,9,3,31RAIY,Info
RAJA,NYCEEC,R,31,Alphabet AC, ,(917) 846-8289,65 FOSTER ROAD,0,1,Rossville - Woodrow,36,928119,131962,vitashka@gmail.com,,5,9,3,31RAJA,apply
X001,DOE,X,7,P.S. 001 Courtlandt School, ,(718) 292-9191,335 EAST 152 STREET,10451,1,Melrose South - Mott Haven North,36,1006649,237683,dgalarza@schools.nyc.gov,ps1x.org,2,3,3,07X001,info
X003,DOE,X,10,P.S. 3 Raul Julia Micro Society,Full-Day Pre-K Program that MAY Have Available Seats,(718) 584-1899,2100 LAFONTAINE AVENUE,10457,1,East Tremont,60,1014171,249042,mortiz21@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X003,2,3,3,10X003,info
X004,DOE,X,9,P.S./M.S. 004 Crotona Park West, ,(718) 583-6655,1701 FULTON AVENUE,10457,1,Claremont - Bathgate,36,1012480,245915,vresto@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X004,3,3,3,09X004,info
X005,DOE,X,7,PS 5 Port Morris, ,(718) 292-2683,564 JACKSON AVENUE,10455,1,Melrose South - Mott Haven North,36,1009538,235709,mpadill@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X005,2,3,3,07X005,info
X006,DOE,X,12,P.S. 006 West Farms,Full-Day Pre-K Program that MAY Have Available Seats,(718) 542-7676,1000 EAST TREMONT AVENUE,10460,1,East Tremont,72,1016803,245588,jyoung6@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X006,2,3,3,12X006,info
X009,DOE,X,10,P.S. 9 Ryer Avenue Elementary School, ,(718) 584-3291,230 EAST 183 STREET,10458,1,Fordham South,98,1012258,251425,jbailey5@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X009,3,1,3,10X009,info
X016,DOE,X,11,P.S. 016 Wakefield, ,(718) 324-1262,4550 CARPENTER AVENUE,10470,1,Woodlawn - Wakefield,54,1024477,268049,ywillia5@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X016,2,7,3,11X016,info
X018,DOE,X,7,P.S. 018 John Peter Zenger, ,(718) 292-2868,502 MORRIS AVENUE,10451,1,Mott Haven - Port Morris,36,1005598,236750,lsewell3@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X018,2,3,3,07X018,info
X020,DOE,X,10,P.S. 20 P.O.George J. Werdan III, ,(718) 515-9370,3050 WEBSTER AVENUE,10467,1,Norwood,18,1017702,256118,jriley3@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X020,2,7,3,10X020,info
X023,DOE,X,10,P.S. 023 The New Children's School, ,(718) 584-3992,2151 WASHINGTON AVENUE,10457,1,Claremont - Bathgate,48,1013356,250167,storres3@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X023,2,3,3,10X023,info
X025,DOE,X,7,P.S. 025 Bilingual School, ,(718) 292-2995,811 EAST 149 STREET,10455,1,Melrose South - Mott Haven North,36,1010315,235403,ctoledo@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X025,2,3,3,07X025,info
X028,DOE,X,9,P.S. 028 Mount Hope, ,(718) 583-6444,1861 ANTHONY AVENUE,10457,1,Mount Hope,54,1010903,248358,sbeckle@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X028,3,3,3,09X028,info
X029,DOE,X,7,P.S./M.S. 029 Melrose School, ,(718) 292-3785,758 COURTLANDT AVENUE,10451,1,Melrose South - Mott Haven North,28,1007217,238546,inquiries@psms29.com,schools.nyc.gov/schoolportals/07/X029,2,3,3,07X029,info
X030,DOE,X,7,P.S. 030 Wilton, ,(718) 292-8817,510 EAST 141 STREET,10454,1,Mott Haven - Port Morris,54,1007030,234117,dmichau@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X030,3,3,3,07X030,info
X031,DOE,X,7,P.S./M.S. 031 The William Lloyd Garrison, ,(718) 292-4397,250 EAST 156 STREET,10451,1,East Concourse - Concourse Village,54,1005923,239014,jhunnew@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X031,2,1,3,07X031,info
X032,DOE,X,10,P.S. 032 Belmont, ,(718) 584-3645,690 EAST 183 STREET,10458,1,Belmont,40,1015772,249682,ARosami@schools.nyc.gov,,5,9,3,10X032,info
X033,DOE,X,10,P.S. 033 Timothy Dwight, ,(718) 584-3926,2424 JEROME AVENUE,10468,1,Fordham South,36,1011575,253227,jraxach@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X033,3,7,3,10X033,info
X036,DOE,X,8,P.S. 036 Unionport, ,(718) 822-5345,1070 CASTLE HILL AVENUE,10472,1,Westchester - Unionport,54,1025718,241505,emaresca@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X036,2,7,3,08X036,info
X042,DOE,X,9,P.S. 042 Claremont, ,(718) 583-7366,1537 WASHINGTON AVENUE,10457,1,Claremont - Bathgate,28,1011063,244800,osolis@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X042,3,3,3,09X042,info
X043,DOE,X,7,P.S. 043 Jonas Bronck,Full-Day Pre-K Program that MAY Have Available Seats,(718) 292-4502,165 BROWN PLACE,10454,1,Mott Haven - Port Morris,72,1006012,233079,gdelucc@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X043,2,3,3,07X043,info
X044,DOE,X,12,P.S. 044 David C. Farragut,Full-Day Pre-K Program that MAY Have Available Seats,(718) 583-2360,1825 PROSPECT AVENUE,10457,1,East Tremont,36,1014390,246221,mharrow2@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X044,2,2,3,12X044,info
X048,DOE,X,8,P.S. 048 Joseph R. Drake,Full-Day Pre-K Program that MAY Have Available Seats,(718) 589-4312,1290 SPOFFORD AVENUE,10474,1,Hunts Point,108,1015563,235913,rcardon2@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X048,3,3,3,08X048,info
X049,DOE,X,7,P.S. 049 Willis Avenue,Full-Day Pre-K Program that MAY Have Available Seats,(718) 292-4623,383 EAST 139 STREET,10454,1,Mott Haven - Port Morris,72,1005573,234479,fhernandez2@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X049,2,3,3,07X049,info
X051,DOE,X,10,P.S. 051 Bronx New School, ,(718) 733-0347,695 EAST 182ND STREET,10457,1,Belmont,36,1015560,249327,psmith2@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X051,2,1,3,10X051,info
X053,DOE,X,9,P.S. 053 Basheer Quisim, ,(718) 681-7276,360 EAST 168 STREET,10456,1,East Concourse - Concourse Village,72,1008689,242660,cwolfe@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X053,2,3,3,09X053,info
X054,DOE,X,10,P.S. / I.S. 54, ,(718) 584-4203,2703 WEBSTER AVENUE,10458,1,Bedford Pk - Fordham North,60,1015291,254403,mferrei@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X054,3,3,3,10X054,info
X055,DOE,X,9,P.S. 055 Benjamin Franklin, ,(718) 681-6227,450 SAINT PAUL'S PLACE,10456,1,Claremont - Bathgate,72,1010528,243936,mfalu@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X055,2,3,3,09X055,info
X057,DOE,X,12,P.S. 057 Crescent, ,(718) 367-9446,2111 CROTONA AVENUE,10457,1,East Tremont,36,1014956,248449,bromano@schools.nyc.gov,ps57crescent.com,3,3,3,12X057,info
X058,DOE,X,9,P.S. 058,Full-Day Pre-K Program that MAY Have Available Seats,(718) 583-6866,459 EAST 176 STREET,10457,1,Claremont - Bathgate,36,1012243,247576,vgunn@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X058,2,7,3,09X058,info
X059,DOE,X,10,P.S. 059 The Community School of Technology,Full-Day Pre-K Program that MAY Have Available Seats,(718) 584-4730,2185 BATHGATE AVENUE,10457,1,Claremont - Bathgate,64,1013708,250098,sbasu@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X059,2,3,3,10X059,info
X061,DOE,X,12,P.S. 061 Francisco Oller, ,(718) 542-7230,1550 CROTONA PARK EAST,10460,1,Crotona Park East,36,1013990,244011,pquigle@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X061,2,3,3,12X061,info
X062,DOE,X,8,P.S. 062 Inocensio Casanova, ,(718) 585-1617,660 FOX STREET,10455,1,Longwood,54,1011862,235824,lmanfre2@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X062,2,3,3,08X062,info
X063,DOE,X,9,P.S. 063 Author's Academy, ,(718) 589-3058,1260 FRANKLIN AVENUE,10456,1,Morrisania - Melrose,54,1011338,242084,rdiaz15@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X063,2,3,3,09X063,info
X065,DOE,X,7,P.S. 065 Mother Hale Academy, ,(718) 292-4628,677 EAST 141 STREET,10454,1,Mott Haven - Port Morris,36,1008419,233518,jgonzalez@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X065,2,3,3,07X065,info
X066,DOE,X,12,P.S. 066 School of Higher Expectations, ,(718) 319-2820,1001 JENNINGS STREET,10460,1,Crotona Park East,72,1015564,242160,tdegraz@schools.nyc.gov; nintriago@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X066,2,3,3,12X066,info
X067,DOE,X,12,P.S. 067 Mohegan School,Full-Day Pre-K Program that MAY Have Available Seats,(718) 823-4101,2024 MOHEGAN AVENUE,10460,1,East Tremont,72,1016179,246729,jsantia7@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X067,2,3,3,12X067,info
X068,DOE,X,11,P.S. 068 Bronx, ,(718) 324-2854,4011 MONTICELLO AVENUE,10466,1,Woodlawn - Wakefield,18,1028857,264112,chelfri@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X068,2,7,3,11X068,info
X069,DOE,X,8,P.S. 069 Journey Prep School, ,(718) 378-4736,560 THIERIOT AVENUE,10473,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,54,1022824,236911,sdurant@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X069,2,3,3,08X069,info
X072,DOE,X,8,P.S. 072 Dr. William Dorney, ,(718) 822-5311,2951 DEWEY AVENUE,10465,1,Schuylerville - Throgs Nk - Edgewater Pk,72,1034609,239156,mcolon@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X072,2,3,3,08X072,info
X073,DOE,X,9,P.S. 073 Bronx, ,(718) 681-6776,1020 ANDERSON AVENUE,10452,1,Highbridge,54,1004578,242650,vbueno@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X073,2,3,3,09X073,info
X075,DOE,X,8,P.S. 75 School of Research and Discovery, ,(718) 860-1630,984 FAILE STREET,10459,1,Hunts Point,66,1014930,238891,mgonzalez3@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X075,2,3,3,08X075,info
X077,DOE,X,10,Bedford Park Elementary School, ,(718) 696-6400,3177 WEBSTER AVENUE,10467,1,Norwood,36,1018597,257169,bpesx77@gmail.com,schools.nyc.gov/schoolportals/10/X077,2,3,3,10X077,info
X078,DOE,X,11,P.S. 078 Anne Hutchinson, ,(718) 652-1244,1400 NEEDHAM AVENUE,10469,1,Eastchester - Edenwald - Baychester,36,1025542,259409,cskerri@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X078,2,3,3,11X078,info
X085,DOE,X,10,P.S. 085 Great Expectations,Full-Day Pre-K Program that MAY Have Available Seats,(718) 584-5275,2400 MARION AVENUE,10458,1,Fordham South,90,1013385,252272,THusted@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X085,5,9,3,10X085,info
X086,DOE,X,10,P.S. 086 Kingsbridge Heights, ,(718) 584-5585,2756 RESERVOIR AVENUE,10468,1,Van Cortlandt Village,36,1012385,256185,ftyson@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X086,5,9,3,10X086,info
X089,DOE,X,11,P.S. 089 Bronx, ,(718) 653-0835,980 MACE AVENUE,10469,1,Bronxdale,72,1023177,253641,rmartin72@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X089,2,3,3,11X089,info
X092,DOE,X,12,P.S. 092 Bronx, ,(718) 731-7900,700 EAST 179 STREET,10457,1,East Tremont,36,1014827,247638,chall6@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X092,2,3,3,12X092,info
X093,DOE,X,8,P.S. 093 Albert G. Oliver, ,(718) 430-1700,1535 STORY AVENUE,10473,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,66,1018192,238772,jkaplan15@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X093,3,3,3,08X093,info
X095,DOE,X,10,P.S. 095 Sheila Mencher, ,(718) 796-9200,3961 HILLMAN AVENUE,10463,1,Van Cortlandt Village,18,1014241,260978,sdavis6@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X095,2,3,1,10X095,info
X097,DOE,X,11,P.S. 097 Bronx, ,(718) 655-4446,1375 MACE AVENUE,10469,1,Allerton-Pelham Gardens,18,1026633,253773,kbornka@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X097,5,9,3,11X097,info
X100,DOE,X,8,P.S. 100 Isaac Clason, ,(718) 842-1461,800 TAYLOR AVENUE,10473,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,36,1022227,238734,caltman3@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X100,2,7,3,08X100,info
X106,DOE,X,11,P.S. 106 Parkchester, ,(718) 892-1006,2120 ST RAYMOND'S AVENUE,10462,1,Parkchester,36,1024405,244366,emontal@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X106,5,9,3,11X106,info
X107,DOE,X,8,P.S. 107, ,(718) 860-8760,1695 SEWARD AVENUE,10473,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,18,1020624,237574,khamm2@schools.nyc.gov,ps107x.org,2,3,1,08X107,info
X108,DOE,X,11,P.S. 108 Philip J. Abinanti, ,(718) 863-9829,1166 NEILL AVENUE,10461,1,Pelham Parkway,18,1024921,250658,csperra@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X108,5,9,3,11X108,info
X109,DOE,X,9,P.S. 109 Sedgwick, ,(718) 583-8878,1771 POPHAM AVENUE,10453,1,University Heights - Morris Heights,54,1006730,249524,jclaudi@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X109,2,3,3,09X109,info
X110,DOE,X,9,P.S. 110 Theodore Schoenfeld, ,(718) 861-0759,580 CROTONA PARK SOUTH,10456,1,Morrisania - Melrose,36,1011681,243548,dperez@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X110,2,3,3,09X110,info
X111,DOE,X,11,P.S. 111 Seton Falls, ,(718) 881-2418,3740 BAYCHESTER AVENUE,10466,1,Eastchester - Edenwald - Baychester,46,1028527,261585,aburrell@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X111,2,3,3,11X111,info
X112,DOE,X,11,P.S. 112 Bronxwood, ,(718) 654-6377,1925 SCHIEFFELIN AVENUE,10466,1,Eastchester - Edenwald - Baychester,38,1027392,261662,sbarnes2@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X112,3,3,3,11X112,info
X119,DOE,X,8,P.S. 119, ,(718) 822-5198,1075 PUGSLEY AVENUE,10472,1,Soundview - Bruckner,36,1023835,241166,ltyner@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X119,2,7,3,08X119,info
X121,DOE,X,11,P.S. 121 Throop, ,(718) 654-2055,2750 THROOP AVENUE,10469,1,Allerton-Pelham Gardens,36,1025564,255179,gmartin9@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X121,3,7,3,11X121,info
X126,DOE,X,9,P.S. 126 Dr Marjorie H Dunbar,Full-Day Pre-K Program that MAY Have Available Seats,(718) 681-6120,175 WEST 166 STREET,10452,1,Highbridge,90,1004071,243876,nkeefoster@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X126,2,3,3,09X126,info
X130,DOE,X,8,P.S. 130 Abram Stevens Hewitt, ,(718) 665-0962,750 PROSPECT AVENUE,10455,1,Longwood,36,1011364,237190,lvelazq@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X130,2,3,3,08X130,info
X134,DOE,X,12,P.S. 134 George F. Bristow, ,(718) 328-3351,1330 BRISTOW STREET,10459,1,Crotona Park East,54,1013453,242175,kthomas@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X134,2,3,3,12X134,info
X138,DOE,X,8,P.S. 138 Samuel Randall, ,(718) 822-5325,2060 LAFAYETTE AVENUE,10473,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,72,1024925,238936,lcarrol@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X138,3,3,3,08X138,info
X140,DOE,X,8,P.S. X140 The Eagle School, ,(718) 585-1205,916 EAGLE AVENUE,10456,1,Morrisania - Melrose,54,1009799,239257,pcannon@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X140,3,3,3,08X140,info
X146,DOE,X,8,P.S. 146 Edward Collins, ,(718) 378-9664,968 CAULDWELL AVENUE,10456,1,Morrisania - Melrose,36,1010312,239854,jsander@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X146,2,3,3,08X146,info
X150,DOE,X,12,P.S. 150 Charles James Fox, ,(718) 328-7729,920 EAST 167 STREET,10459,1,Hunts Point,36,1013471,240248,eirizar2@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X150,2,3,3,12X150,info
X152,DOE,X,8,P.S. 152 Evergreen, ,(718) 589-4560,1007 EVERGREEN AVENUE,10472,1,Soundview - Bruckner,72,1017374,239493,flynch@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X152,2,3,3,08X152,info
X153,DOE,X,11,P.S. 153 Helen Keller, ,(718) 904-5550,650 BAYCHESTER AVENUE,10475,1,Co-Op City,18,1030375,257393,MKelley5@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X153,5,9,3,11X153,info
X154,DOE,X,7,P.S. 154 Jonathan D. Hyatt, ,(718) 292-4742,333 EAST 135 STREET,10454,1,Mott Haven - Port Morris,36,1004724,233748,acoviello@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X154,2,3,3,07X154,info
X157,DOE,X,7,P.S. 157 Grove Hill, ,(718) 292-5255,757 CAULDWELL AVENUE,10456,1,Melrose South - Mott Haven North,36,1009479,237756,rduran@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X157,2,3,3,07X157,info
X160,DOE,X,11,P.S. 160 Walt Disney, ,(718) 379-5951,4140 HUTCHINSON RIVER PKWAY E,10475,1,Co-Op City,54,1032914,254226,lbaker3@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X160,3,3,3,11X160,info
X161,DOE,X,7,P.S. 161 Ponce De Leon,Full-Day Pre-K Program that MAY Have Available Seats,(718) 292-5478,628 TINTON AVENUE,10455,1,Melrose South - Mott Haven North,78,1010460,236117,esoto2@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X161,3,3,3,07X161,info
X163,DOE,X,9,P.S. 163 Arthur A. Schomburg, ,(718) 584-3045,2075 WEBSTER AVENUE,10457,1,Mount Hope,18,1012253,249624,dmartinez20@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X163,3,3,3,09X163,info
X169,DOE,X,11,BAYCHESTER ACADEMY, ,(718) 325-1138,3500 EDSON AVENUE,10466,1,Eastchester - Edenwald - Baychester,36,1028633,260367,cvaugha2@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X169,2,1,3,11X169,info
X179,DOE,X,7,P.S. 179, ,(718) 292-2237,468 EAST 140 STREET,10454,1,Mott Haven - Port Morris,36,1006356,234188,iestrada@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X179,2,3,3,07X179,info
X182,DOE,X,8,P.S. 182, ,(718) 828-6607,601 STICKBALL BOULEVARD,10473,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,54,1023906,237445,aogrady@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X182,2,3,3,08X182,info
X189,DOE,X,11,Cornerstone Academy for Social Action,Full-Day Pre-K Program that MAY Have Available Seats,(718) 794-6160,3441 STEENWICK AVENUE,10475,1,Co-Op City,54,1031010,261120,jbellon@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X189,3,3,3,11X189,info
X195,DOE,X,12,P.S. 195, ,(718) 861-4461,1250 WARD AVENUE,10472,1,West Farms-Bronx River,36,1018150,242047,akavana@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X195,2,3,3,12X195,info
